,period,stateRegionId,stateRegionDescription,coalRankId,coalRankDescription,mineTypeId,mineTypeDescription,average-employees,labor-hours,number-of-mines,production,productivity,average-employees-units,labor-hours-units,number-of-mines-units,production-units,productivity-units
1709,2005,KY,Kentucky,TOT,All,UND,Underground,11137.0,25180760.0,224.0,73701842,2.93,number of employees,hours,number of mines,short tons,short tons per labor hour
1710,2005,KY,Kentucky,BIT,Bituminous,SUR,Surface,,,208.0,46032081,,number of employees,hours,number of mines,short tons,short tons per labor hour
1711,2005,KY,Kentucky,TOT,All,SUR,Surface,5853.0,13067651.0,208.0,46032081,3.52,number of employees,hours,number of mines,short tons,short tons per labor hour
1712,2005,KY,Kentucky,BIT,Bituminous,ALL,All,,,432.0,119733923,,number of employees,hours,number of mines,short tons,short tons per labor hour
1713,2005,KY,Kentucky,TOT,All,ALL,All,16990.0,38248411.0,432.0,119733923,3.13,number of employees,hours,number of mines,short tons,short tons per labor hour
1714,2005,AL,Alabama,BIT,Bituminous,UND,Underground,,,9.0,13294916,,number of employees,hours,number of mines,short tons,short tons per labor hour
1715,2005,AL,Alabama,TOT,All,UND,Underground,2887.0,6682925.0,9.0,13294916,1.99,number of employees,hours,number of mines,short tons,short tons per labor hour
1716,2005,AL,Alabama,BIT,Bituminous,SUR,Surface,,,44.0,8043766,,number of employees,hours,number of mines,short tons,short tons per labor hour
1717,2005,AL,Alabama,TOT,All,SUR,Surface,1251.0,3095813.0,44.0,8043766,2.6,number of employees,hours,number of mines,short tons,short tons per labor hour
1718,2005,AL,Alabama,BIT,Bituminous,ALL,All,,,53.0,21338682,,number of employees,hours,number of mines,short tons,short tons per labor hour
1719,2005,AL,Alabama,TOT,All,ALL,All,4138.0,9778738.0,53.0,21338682,2.18,number of employees,hours,number of mines,short tons,short tons per labor hour
1720,2005,ESC,East South Central,BIT,Bituminous,UND,Underground,,,246.0,88220717,,number of employees,hours,number of mines,short tons,short tons per labor hour
1721,2005,ESC,East South Central,TOT,All,UND,Underground,14342.0,32417795.0,246.0,88220717,2.72,number of employees,hours,number of mines,short tons,short tons per labor hour
1722,2005,ESC,East South Central,LIG,Lignite,SUR,Surface,,,1.0,3555351,,number of employees,hours,number of mines,short tons,short tons per labor hour
1723,2005,ESC,East South Central,BIT,Bituminous,SUR,Surface,,,267.0,56068732,,number of employees,hours,number of mines,short tons,short tons per labor hour
1724,2005,ESC,East South Central,TOT,All,SUR,Surface,7670.0,17584013.0,268.0,59624083,3.39,number of employees,hours,number of mines,short tons,short tons per labor hour
1725,2005,ESC,East South Central,LIG,Lignite,ALL,All,,,1.0,3555351,,number of employees,hours,number of mines,short tons,short tons per labor hour
1726,2005,ESC,East South Central,BIT,Bituminous,ALL,All,,,513.0,144289449,,number of employees,hours,number of mines,short tons,short tons per labor hour
1727,2005,ESC,East South Central,TOT,All,ALL,All,22012.0,50001808.0,514.0,147844800,2.96,number of employees,hours,number of mines,short tons,short tons per labor hour
1728,2005,WVS,West Virginia (Southern),BIT,Bituminous,UND,Underground,,,137.0,53418639,,number of employees,hours,number of mines,short tons,short tons per labor hour
1729,2005,WVS,West Virginia (Southern),TOT,All,UND,Underground,8398.0,18906255.0,137.0,53418639,2.83,number of employees,hours,number of mines,short tons,short tons per labor hour
1730,2005,WVS,West Virginia (Southern),BIT,Bituminous,SUR,Surface,,,90.0,57603303,,number of employees,hours,number of mines,short tons,short tons per labor hour
1731,2005,WVS,West Virginia (Southern),TOT,All,SUR,Surface,5584.0,13426757.0,90.0,57603303,4.29,number of employees,hours,number of mines,short tons,short tons per labor hour
1732,2005,WVS,West Virginia (Southern),BIT,Bituminous,ALL,All,,,227.0,111021942,,number of employees,hours,number of mines,short tons,short tons per labor hour
1733,2005,WVS,West Virginia (Southern),TOT,All,ALL,All,13982.0,32333012.0,227.0,111021942,3.43,number of employees,hours,number of mines,short tons,short tons per labor hour
1734,2005,WVN,West Virginia (Northern),BIT,Bituminous,UND,Underground,,,29.0,37590450,,number of employees,hours,number of mines,short tons,short tons per labor hour
1735,2005,WVN,West Virginia (Northern),TOT,All,UND,Underground,4085.0,9046299.0,29.0,37590450,4.16,number of employees,hours,number of mines,short tons,short tons per labor hour
1736,2005,WVN,West Virginia (Northern),BIT,Bituminous,SUR,Surface,,,21.0,5037255,,number of employees,hours,number of mines,short tons,short tons per labor hour
1737,2005,WVN,West Virginia (Northern),TOT,All,SUR,Surface,544.0,1286704.0,21.0,5037255,3.91,number of employees,hours,number of mines,short tons,short tons per labor hour
1738,2005,WVN,West Virginia (Northern),BIT,Bituminous,ALL,All,,,50.0,42627705,,number of employees,hours,number of mines,short tons,short tons per labor hour
1739,2005,WVN,West Virginia (Northern),TOT,All,ALL,All,4629.0,10333003.0,50.0,42627705,4.13,number of employees,hours,number of mines,short tons,short tons per labor hour
1740,2005,WV,West Virginia,BIT,Bituminous,UND,Underground,,,166.0,91009089,,number of employees,hours,number of mines,short tons,short tons per labor hour
1741,2005,WV,West Virginia,TOT,All,UND,Underground,12483.0,27952554.0,166.0,91009089,3.26,number of employees,hours,number of mines,short tons,short tons per labor hour
1742,2005,ILL,Illinois Basin,BIT,Bituminous,UND,Underground,,,33.0,59179815,,number of employees,hours,number of mines,short tons,short tons per labor hour
1743,2005,ILL,Illinois Basin,TOT,All,UND,Underground,6790.0,15983963.0,33.0,59179815,3.7,number of employees,hours,number of mines,short tons,short tons per labor hour
1744,2005,ILL,Illinois Basin,BIT,Bituminous,SUR,Surface,,,44.0,33703009,,number of employees,hours,number of mines,short tons,short tons per labor hour
1745,2005,ILL,Illinois Basin,TOT,All,SUR,Surface,2410.0,5892200.0,44.0,33703009,5.72,number of employees,hours,number of mines,short tons,short tons per labor hour
1746,2005,ILL,Illinois Basin,BIT,Bituminous,ALL,All,,,77.0,92882824,,number of employees,hours,number of mines,short tons,short tons per labor hour
1747,2005,ILL,Illinois Basin,TOT,All,ALL,All,9200.0,21876163.0,77.0,92882824,4.25,number of employees,hours,number of mines,short tons,short tons per labor hour
1748,2005,APP,Appalachia Total,TOT,All,UND,Underground,34847.0,77582008.0,548.0,247527903,3.19,number of employees,hours,number of mines,short tons,short tons per labor hour
1749,2005,APP,Appalachia Total,BIT,Bituminous,SUR,Surface,,,628.0,147758242,,number of employees,hours,number of mines,short tons,short tons per labor hour
1750,2005,APS,Appalachia Southern,BIT,Bituminous,UND,Underground,,,10.0,13302786,,number of employees,hours,number of mines,short tons,short tons per labor hour
1751,2005,APS,Appalachia Southern,TOT,All,UND,Underground,2900.0,6701012.0,10.0,13302786,1.99,number of employees,hours,number of mines,short tons,short tons per labor hour
1752,2005,APS,Appalachia Southern,BIT,Bituminous,SUR,Surface,,,44.0,8043766,,number of employees,hours,number of mines,short tons,short tons per labor hour
1753,2005,APS,Appalachia Southern,TOT,All,SUR,Surface,1251.0,3095813.0,44.0,8043766,2.6,number of employees,hours,number of mines,short tons,short tons per labor hour
1754,2005,APS,Appalachia Southern,BIT,Bituminous,ALL,All,,,54.0,21346552,,number of employees,hours,number of mines,short tons,short tons per labor hour
1755,2005,APS,Appalachia Southern,TOT,All,ALL,All,4151.0,9796825.0,54.0,21346552,2.18,number of employees,hours,number of mines,short tons,short tons per labor hour
1756,2005,APN,Appalachia Northern,BIT,Bituminous,UND,Underground,,,81.0,110886232,,number of employees,hours,number of mines,short tons,short tons per labor hour
1757,2005,APN,Appalachia Northern,ANT,Anthracite,UND,Underground,,,14.0,264292,,number of employees,hours,number of mines,short tons,short tons per labor hour
1758,2005,APN,Appalachia Northern,TOT,All,UND,Underground,10784.0,24467808.0,95.0,111150524,4.54,number of employees,hours,number of mines,short tons,short tons per labor hour
1759,2005,APN,Appalachia Northern,BIT,Bituminous,SUR,Surface,,,237.0,27492337,,number of employees,hours,number of mines,short tons,short tons per labor hour
1760,2005,APN,Appalachia Northern,ANT,Anthracite,SUR,Surface,,,54.0,1380348,,number of employees,hours,number of mines,short tons,short tons per labor hour
1761,2005,APN,Appalachia Northern,TOT,All,SUR,Surface,4490.0,10124656.0,291.0,28872685,2.85,number of employees,hours,number of mines,short tons,short tons per labor hour
1762,2005,APN,Appalachia Northern,BIT,Bituminous,ALL,All,,,318.0,138378569,,number of employees,hours,number of mines,short tons,short tons per labor hour
1763,2005,APN,Appalachia Northern,ANT,Anthracite,ALL,All,,,68.0,1644640,,number of employees,hours,number of mines,short tons,short tons per labor hour
1764,2005,APN,Appalachia Northern,TOT,All,ALL,All,15274.0,34592464.0,386.0,140023209,4.05,number of employees,hours,number of mines,short tons,short tons per labor hour
1765,2005,APC,Appalachia Central,BIT,Bituminous,UND,Underground,,,443.0,123074593,,number of employees,hours,number of mines,short tons,short tons per labor hour
1766,2005,APC,Appalachia Central,TOT,All,UND,Underground,21163.0,46413188.0,443.0,123074593,2.65,number of employees,hours,number of mines,short tons,short tons per labor hour
1767,2005,APC,Appalachia Central,BIT,Bituminous,SUR,Surface,,,347.0,112222139,,number of employees,hours,number of mines,short tons,short tons per labor hour
1768,2005,APC,Appalachia Central,TOT,All,SUR,Surface,12921.0,30209042.0,347.0,112222139,3.71,number of employees,hours,number of mines,short tons,short tons per labor hour
1769,2005,APC,Appalachia Central,BIT,Bituminous,ALL,All,,,790.0,235296732,,number of employees,hours,number of mines,short tons,short tons per labor hour
1770,2005,APC,Appalachia Central,TOT,All,ALL,All,34084.0,76622230.0,790.0,235296732,3.07,number of employees,hours,number of mines,short tons,short tons per labor hour
1771,2005,APP,Appalachia Total,BIT,Bituminous,UND,Underground,,,534.0,247263611,,number of employees,hours,number of mines,short tons,short tons per labor hour
1772,2005,APP,Appalachia Total,ANT,Anthracite,UND,Underground,,,14.0,264292,,number of employees,hours,number of mines,short tons,short tons per labor hour
1773,2005,WV,West Virginia,BIT,Bituminous,SUR,Surface,,,111.0,62640558,,number of employees,hours,number of mines,short tons,short tons per labor hour
1774,2005,WV,West Virginia,TOT,All,SUR,Surface,6128.0,14713461.0,111.0,62640558,4.26,number of employees,hours,number of mines,short tons,short tons per labor hour
1775,2005,WV,West Virginia,BIT,Bituminous,ALL,All,,,277.0,153649647,,number of employees,hours,number of mines,short tons,short tons per labor hour
1776,2005,WV,West Virginia,TOT,All,ALL,All,18611.0,42666015.0,277.0,153649647,3.6,number of employees,hours,number of mines,short tons,short tons per labor hour
1777,2005,VA,Virginia,BIT,Bituminous,UND,Underground,,,83.0,16386075,,number of employees,hours,number of mines,short tons,short tons per labor hour
1778,2005,VA,Virginia,TOT,All,UND,Underground,3577.0,7279886.0,83.0,16386075,2.25,number of employees,hours,number of mines,short tons,short tons per labor hour
1779,2005,VA,Virginia,BIT,Bituminous,SUR,Surface,,,49.0,11357321,,number of employees,hours,number of mines,short tons,short tons per labor hour
1780,2005,VA,Virginia,TOT,All,SUR,Surface,1557.0,3626384.0,49.0,11357321,3.13,number of employees,hours,number of mines,short tons,short tons per labor hour
1781,2005,VA,Virginia,BIT,Bituminous,ALL,All,,,132.0,27743396,,number of employees,hours,number of mines,short tons,short tons per labor hour
1782,2005,VA,Virginia,TOT,All,ALL,All,5134.0,10906270.0,132.0,27743396,2.54,number of employees,hours,number of mines,short tons,short tons per labor hour
1783,2005,MD,Maryland,BIT,Bituminous,UND,Underground,,,3.0,3174905,,number of employees,hours,number of mines,short tons,short tons per labor hour
1784,2005,MD,Maryland,TOT,All,UND,Underground,272.0,595576.0,3.0,3174905,5.33,number of employees,hours,number of mines,short tons,short tons per labor hour
1785,2005,MD,Maryland,BIT,Bituminous,SUR,Surface,,,13.0,2008548,,number of employees,hours,number of mines,short tons,short tons per labor hour
1786,2005,MD,Maryland,TOT,All,SUR,Surface,230.0,495673.0,13.0,2008548,4.05,number of employees,hours,number of mines,short tons,short tons per labor hour
1787,2005,MD,Maryland,BIT,Bituminous,ALL,All,,,16.0,5183453,,number of employees,hours,number of mines,short tons,short tons per labor hour
1788,2005,MD,Maryland,TOT,All,ALL,All,502.0,1091249.0,16.0,5183453,4.75,number of employees,hours,number of mines,short tons,short tons per labor hour
1789,2005,SAT,South Atlantic,BIT,Bituminous,UND,Underground,,,252.0,110570069,,number of employees,hours,number of mines,short tons,short tons per labor hour
1790,2005,SAT,South Atlantic,TOT,All,UND,Underground,16332.0,35828016.0,252.0,110570069,3.09,number of employees,hours,number of mines,short tons,short tons per labor hour
1791,2005,SAT,South Atlantic,BIT,Bituminous,SUR,Surface,,,173.0,76006427,,number of employees,hours,number of mines,short tons,short tons per labor hour
1792,2005,SAT,South Atlantic,TOT,All,SUR,Surface,7915.0,18835518.0,173.0,76006427,4.04,number of employees,hours,number of mines,short tons,short tons per labor hour
1793,2005,SAT,South Atlantic,BIT,Bituminous,ALL,All,,,425.0,186576496,,number of employees,hours,number of mines,short tons,short tons per labor hour
1794,2005,SAT,South Atlantic,TOT,All,ALL,All,24247.0,54663534.0,425.0,186576496,3.41,number of employees,hours,number of mines,short tons,short tons per labor hour
1795,2005,ND,North Dakota,LIG,Lignite,SUR,Surface,,,4.0,29956259,,number of employees,hours,number of mines,short tons,short tons per labor hour
1796,2005,ND,North Dakota,TOT,All,SUR,Surface,927.0,1778502.0,4.0,29956259,16.84,number of employees,hours,number of mines,short tons,short tons per labor hour
1797,2005,ND,North Dakota,LIG,Lignite,ALL,All,,,4.0,29956259,,number of employees,hours,number of mines,short tons,short tons per labor hour
1798,2005,ND,North Dakota,TOT,All,ALL,All,927.0,1778502.0,4.0,29956259,16.84,number of employees,hours,number of mines,short tons,short tons per labor hour
1799,2005,MO,Missouri,BIT,Bituminous,SUR,Surface,,,2.0,597618,,number of employees,hours,number of mines,short tons,short tons per labor hour
1800,2005,MO,Missouri,TOT,All,SUR,Surface,24.0,53100.0,2.0,597618,11.25,number of employees,hours,number of mines,short tons,short tons per labor hour
1801,2005,MO,Missouri,BIT,Bituminous,ALL,All,,,2.0,597618,,number of employees,hours,number of mines,short tons,short tons per labor hour
1802,2005,MO,Missouri,TOT,All,ALL,All,24.0,53100.0,2.0,597618,11.25,number of employees,hours,number of mines,short tons,short tons per labor hour
1803,2005,KS,Kansas,BIT,Bituminous,SUR,Surface,,,1.0,170658,,number of employees,hours,number of mines,short tons,short tons per labor hour
1804,2005,KS,Kansas,TOT,All,SUR,Surface,25.0,57974.0,1.0,170658,2.94,number of employees,hours,number of mines,short tons,short tons per labor hour
1805,2005,KS,Kansas,BIT,Bituminous,ALL,All,,,1.0,170658,,number of employees,hours,number of mines,short tons,short tons per labor hour
1806,2005,KS,Kansas,TOT,All,ALL,All,25.0,57974.0,1.0,170658,2.94,number of employees,hours,number of mines,short tons,short tons per labor hour
1807,2005,WNC,West North Central,LIG,Lignite,SUR,Surface,,,4.0,29956259,,number of employees,hours,number of mines,short tons,short tons per labor hour
1808,2005,WNC,West North Central,BIT,Bituminous,SUR,Surface,,,3.0,768276,,number of employees,hours,number of mines,short tons,short tons per labor hour
1809,2005,WNC,West North Central,TOT,All,SUR,Surface,976.0,1889576.0,7.0,30724535,16.26,number of employees,hours,number of mines,short tons,short tons per labor hour
1810,2005,WNC,West North Central,LIG,Lignite,ALL,All,,,4.0,29956259,,number of employees,hours,number of mines,short tons,short tons per labor hour
