,Plastics/Resin,Total Manufacturing,Man. Employees,Concrete Man.,Durable Goods,Semiconductors,NonDefense,Chem Man.,Glass Man.,Man. New Orders,Paint Man.,Oil/Gas Man.,Ind. Prod.,Pharm. Man,Weekly hours.,Food Man.,Gypsum,Fiber Box,Switchgear,Valve,Turbine,Computers/electronics,Vehicles,Hardware,New Orders Consumer Goods,Industrial Gas Man.,year,month,day,dayofweek,GDP
232,179.1,141.8,14315,102.4,184368.0,78.8,52065.0,169.7,99.9,349488.0,173.4,176.0,94.312,359.4,40.7,146.1,149.0,195.8,152.9,133.5,154.7,24683.0,135.9,137.6,138575.0,100.9,2004,4,1,3,12217.193198
233,180.4,143.3,14342,103.0,183459.0,78.3,52405.0,170.3,100.0,351373.0,173.2,177.3,94.9846,359.9,41.1,149.1,151.7,200.3,153.5,135.3,154.7,25327.0,136.2,138.2,139698.0,107.4,2004,5,1,5,12217.193198
234,185.7,142.9,14332,103.6,185640.0,78.5,53213.0,171.6,99.7,354635.0,174.4,177.3,94.2763,361.3,40.8,148.6,157.2,207.0,153.5,136.6,154.8,24662.0,136.2,138.3,140595.0,109.5,2004,6,1,1,12217.193198
235,189.2,143.2,14330,103.7,186835.0,78.5,53699.0,172.2,100.0,356710.0,174.8,177.2,95.0968,361.2,40.8,146.5,163.5,207.6,156.3,137.1,155.3,23513.0,132.8,139.0,137739.0,114.8,2004,7,1,3,12217.193198
236,195.2,143.7,14345,105.0,183728.0,78.3,51950.0,173.8,100.1,355629.0,175.3,178.2,95.5339,361.9,40.8,144.6,168.7,215.7,155.8,137.6,155.4,23646.0,132.4,139.1,142413.0,111.1,2004,8,1,6,12217.193198
237,203.8,144.2,14331,106.4,188444.0,78.2,56227.0,175.5,100.3,361042.0,175.8,178.5,95.61,362.3,40.7,143.8,171.2,218.8,155.7,139.0,155.7,25956.0,131.5,139.9,142384.0,111.1,2004,9,1,2,12217.193198
238,212.2,146.5,14332,107.0,185187.0,78.3,53948.0,177.2,100.1,364476.0,177.2,178.8,96.6134,362.1,40.6,143.5,169.9,218.7,155.9,137.9,156.1,25080.0,142.0,139.8,146824.0,111.2,2004,10,1,4,12217.193198
239,219.4,146.1,14307,107.5,192545.0,78.0,55318.0,179.3,100.2,373177.0,178.0,180.5,96.5954,363.2,40.5,143.3,169.7,218.7,153.7,137.6,155.8,24707.0,139.9,140.0,149822.0,108.3,2004,11,1,0,12217.193198
240,222.1,145.0,14287,107.7,193578.0,78.1,56631.0,180.5,100.5,373419.0,178.3,182.5,97.3759,365.2,40.6,144.2,170.1,219.0,154.6,138.0,156.4,25105.0,139.5,140.3,147719.0,112.4,2004,12,1,2,12217.193198
241,226.6,146.2,14257,110.3,194875.0,77.7,57884.0,182.7,100.7,378937.0,180.7,185.0,97.9992,369.2,40.7,144.7,173.6,216.9,158.2,138.1,156.6,25188.0,139.8,141.7,149256.0,116.3,2005,1,1,5,13039.199193
242,226.9,147.0,14273,111.2,196475.0,77.5,57580.0,183.4,100.9,381880.0,183.8,185.8,98.9195,370.5,40.7,145.0,175.0,216.9,158.1,142.9,156.8,25326.0,137.4,142.8,151286.0,109.5,2005,2,1,1,13039.199193
243,229.1,148.9,14269,112.0,186608.0,77.2,56576.0,184.7,101.4,374642.0,184.4,190.0,98.4306,370.7,40.4,146.0,176.7,216.8,159.9,143.8,156.8,25735.0,136.8,143.2,152261.0,113.5,2005,3,1,1,13039.199193
244,230.6,149.6,14250,112.8,194847.0,76.9,58138.0,185.9,101.7,385450.0,185.1,190.7,98.8366,372.1,40.4,146.3,175.5,216.8,161.3,144.7,157.5,24351.0,136.5,143.2,155253.0,112.6,2005,4,1,4,13039.199193
245,226.3,149.4,14256,113.4,206623.0,76.6,57105.0,185.8,101.5,395916.0,186.8,191.8,99.1139,375.8,40.4,147.1,178.9,217.9,160.2,144.7,158.4,24635.0,135.8,143.5,154722.0,115.6,2005,5,1,6,13039.199193
246,219.9,149.6,14227,113.8,210020.0,76.4,58903.0,185.3,101.5,400506.0,187.3,192.7,99.3489,377.7,40.4,146.4,183.4,217.7,162.7,145.6,158.2,26798.0,132.6,143.8,155614.0,114.8,2005,6,1,2,13039.199193
247,218.7,151.0,14226,115.8,194475.0,76.6,57606.0,186.3,101.7,386590.0,187.8,193.3,99.0157,384.6,40.4,146.3,184.1,216.8,159.5,145.9,154.1,23857.0,132.8,143.8,156154.0,113.1,2005,7,1,4,13039.199193
248,217.1,151.8,14203,116.1,204839.0,76.8,60352.0,186.4,101.7,401287.0,188.1,193.4,99.5702,385.6,40.5,146.0,193.1,216.4,160.0,145.9,155.0,26049.0,131.7,144.1,161824.0,116.5,2005,8,1,0,13039.199193
249,223.0,154.2,14175,117.0,203997.0,76.2,58344.0,187.7,101.7,404154.0,188.3,194.1,98.4303,382.3,40.7,146.3,194.7,213.1,159.9,147.2,154.8,24689.0,131.9,144.2,166811.0,116.3,2005,9,1,3,13039.199193
250,238.6,156.6,14192,117.4,209901.0,75.9,59751.0,191.2,101.8,409487.0,188.8,195.1,99.9001,382.4,41.0,146.7,197.9,212.9,161.8,147.7,155.1,24296.0,137.8,145.1,164383.0,130.5,2005,10,1,5,13039.199193
251,244.3,152.7,14187,118.9,220733.0,75.2,60459.0,193.6,102.3,421486.0,191.9,200.3,100.8458,386.6,40.9,146.1,199.4,215.0,162.3,147.4,156.4,25067.0,134.8,145.2,162238.0,129.4,2005,11,1,1,13039.199193
252,241.2,152.8,14193,118.9,221499.0,74.9,61271.0,193.9,102.4,422981.0,193.1,201.8,100.9394,387.0,40.8,146.2,206.8,217.4,160.9,147.8,157.4,25292.0,132.9,145.2,163990.0,131.5,2005,12,1,3,13039.199193
253,240.0,154.1,14210,123.3,209540.0,74.6,62469.0,195.7,103.0,415824.0,194.5,202.5,101.7622,391.3,41.0,146.4,210.1,217.3,163.1,148.7,159.9,25290.0,133.7,145.7,167243.0,126.0,2006,1,1,6,13815.586948
254,236.4,153.5,14209,124.3,219738.0,74.3,62592.0,196.2,103.0,421074.0,196.8,204.8,101.4658,394.7,41.0,145.1,218.8,216.6,165.0,152.8,159.0,26526.0,133.7,145.6,162922.0,127.6,2006,2,1,2,13815.586948
255,235.4,155.0,14214,124.8,227188.0,74.6,65096.0,196.2,103.3,430457.0,200.4,205.6,101.4176,396.0,41.1,145.2,222.6,227.0,165.5,152.5,158.5,28871.0,133.4,146.0,165535.0,124.9,2006,3,1,2,13815.586948
256,231.6,157.2,14226,125.7,214625.0,75.0,63272.0,195.7,103.3,418625.0,200.5,206.3,101.7898,395.1,41.2,144.1,225.4,222.9,165.8,153.5,159.1,28248.0,132.3,146.3,165064.0,122.7,2006,4,1,5,13815.586948
257,232.6,158.5,14203,126.4,215819.0,75.2,64145.0,196.6,103.8,423472.0,201.3,209.1,101.5625,400.1,41.1,144.7,232.0,224.3,165.6,154.6,159.4,26587.0,132.0,146.3,169705.0,122.2,2006,5,1,0,13815.586948
258,235.1,159.5,14213,126.6,221220.0,75.1,63601.0,197.2,104.0,427440.0,201.6,210.4,101.9031,399.1,41.2,146.4,231.1,232.3,166.7,159.2,160.7,27806.0,130.6,147.1,168231.0,120.9,2006,6,1,3,13815.586948
259,235.8,159.4,14188,127.8,209494.0,75.3,63922.0,197.6,103.8,416849.0,201.4,211.2,101.6034,400.2,41.3,147.4,236.1,233.5,166.2,160.1,161.5,27889.0,123.7,149.6,164909.0,118.9,2006,7,1,5,13815.586948
260,238.7,159.8,14159,127.9,210473.0,75.3,64379.0,197.8,104.0,418759.0,201.7,212.0,102.4112,399.5,41.2,147.5,242.4,236.9,168.8,160.8,161.8,27522.0,125.7,150.7,166536.0,120.1,2006,8,1,1,13815.586948
261,239.9,156.8,14125,128.1,234701.0,75.8,66981.0,197.9,103.9,435776.0,202.2,212.5,102.4877,399.8,41.1,147.9,236.5,238.9,169.8,162.1,163.3,28459.0,126.5,150.9,159473.0,115.3,2006,9,1,4,13815.586948
262,238.3,155.9,14075,127.9,216952.0,75.5,66492.0,197.2,103.8,415798.0,202.9,216.2,102.0098,398.7,41.1,147.6,232.6,239.3,170.2,164.8,163.3,26844.0,129.4,151.3,158589.0,127.4,2006,10,1,6,13815.586948
263,234.3,156.4,14041,128.4,224809.0,75.4,66484.0,196.5,104.2,426451.0,203.1,216.3,102.1152,398.8,41.0,149.0,225.7,239.3,169.8,164.6,164.2,29456.0,135.0,151.6,161288.0,115.6,2006,11,1,2,13815.586948
264,227.6,156.9,14015,128.6,229243.0,75.6,65935.0,197.0,104.6,437894.0,203.5,216.5,103.6789,401.6,41.1,149.8,222.4,250.4,173.2,164.2,164.9,28059.0,133.8,151.4,168094.0,134.6,2006,12,1,4,13815.586948
265,224.5,156.4,14008,130.4,222969.0,75.4,64155.0,197.3,105.2,427905.0,204.1,220.4,103.2709,405.9,41.0,151.6,217.2,250.4,175.2,166.8,166.2,26084.0,132.8,152.6,163494.0,112.6,2007,1,1,0,14474.226905
266,222.4,157.7,13997,130.6,220962.0,72.6,63735.0,198.1,105.5,430410.0,205.3,222.2,103.6517,407.8,40.9,153.8,211.4,249.2,177.1,169.0,170.2,28525.0,132.5,153.1,167361.0,117.0,2007,2,1,3,14474.226905
267,224.0,160.1,13970,131.2,229526.0,71.6,66936.0,199.4,105.5,442158.0,208.8,223.2,104.5857,409.2,41.3,155.8,208.6,249.2,178.4,169.2,170.7,24998.0,131.9,153.5,170197.0,120.7,2007,3,1,3,14474.226905
268,228.8,162.2,13945,131.7,233420.0,71.5,66118.0,201.1,105.6,446596.0,209.0,224.7,105.2798,410.8,41.3,156.9,206.4,249.2,179.1,170.0,171.8,26997.0,130.5,154.4,171494.0,125.2,2007,4,1,6,14474.226905
269,230.0,163.8,13929,131.8,228836.0,70.7,64975.0,201.9,105.7,445891.0,209.2,224.7,105.2647,411.0,41.1,158.7,196.0,249.2,179.1,171.5,172.9,28272.0,130.1,154.7,174262.0,126.1,2007,5,1,1,14474.226905
270,231.8,163.7,13911,131.8,228868.0,71.0,64874.0,202.8,105.9,446539.0,209.6,225.7,105.6801,411.6,41.4,160.3,193.3,248.3,179.2,172.6,167.4,26272.0,129.8,155.0,174004.0,127.4,2007,6,1,4,14474.226905
271,233.5,164.9,13889,132.1,233176.0,69.8,64902.0,203.6,106.1,450464.0,209.9,227.3,105.7557,413.0,41.3,160.4,171.1,248.3,179.6,174.4,167.5,26859.0,129.2,155.5,174450.0,127.9,2007,7,1,6,14474.226905
272,234.4,163.0,13828,132.1,235758.0,69.1,66265.0,204.9,106.0,452598.0,209.8,227.5,105.5295,417.5,41.3,160.3,163.8,248.0,177.7,175.2,167.5,28016.0,128.2,155.8,173350.0,123.9,2007,8,1,2,14474.226905
273,233.4,163.7,13790,132.3,226473.0,68.5,65393.0,205.0,106.2,448633.0,210.0,227.6,105.8948,418.7,41.3,160.8,159.7,248.4,181.7,175.4,167.8,27589.0,126.6,155.7,176624.0,122.4,2007,9,1,5,14474.226905
274,237.0,164.5,13764,132.4,230700.0,67.8,64974.0,206.4,105.9,458907.0,210.2,227.5,105.7554,419.4,41.2,160.7,156.2,253.0,181.3,176.1,167.8,27360.0,134.1,155.6,181878.0,121.7,2007,10,1,0,14474.226905
275,243.5,168.0,13757,132.8,227005.0,67.5,65466.0,209.2,106.0,464910.0,210.6,227.7,106.3892,420.2,41.3,161.4,150.5,255.6,182.1,176.5,168.7,26942.0,134.8,155.2,190642.0,126.0,2007,11,1,3,14474.226905
276,245.8,166.9,13746,133.2,244443.0,66.9,68096.0,210.4,105.9,481274.0,211.5,228.1,106.4737,420.9,41.1,162.8,147.2,255.6,182.5,177.3,168.8,27226.0,132.9,155.5,189543.0,129.0,2007,12,1,5,14474.226905
277,250.0,168.5,13725,133.9,239389.0,66.7,68408.0,213.6,107.4,478676.0,212.6,230.1,106.2347,427.0,41.1,165.8,147.6,255.7,180.9,177.3,169.0,27824.0,133.6,156.9,191066.0,130.1,2008,1,1,1,14769.857911
278,250.2,169.6,13696,134.0,235037.0,66.7,66568.0,215.8,106.7,473714.0,216.5,233.2,105.4327,433.1,41.2,167.5,147.3,255.8,183.3,181.1,174.6,27257.0,133.5,157.1,192065.0,128.9,2008,2,1,4,14769.857911
279,250.6,173.4,13659,134.3,234868.0,66.7,66526.0,218.4,107.5,473829.0,216.3,240.7,104.9422,434.0,41.3,169.8,144.4,255.8,183.7,179.9,178.4,26952.0,132.1,157.8,189336.0,135.9,2008,3,1,5,14769.857911
280,251.3,175.3,13599,135.4,231086.0,66.6,69373.0,221.1,106.8,477888.0,217.7,242.3,103.8964,437.7,41.2,171.2,149.1,255.8,185.3,180.8,178.4,27245.0,133.1,159.8,196647.0,137.7,2008,4,1,1,14769.857911
281,256.1,179.4,13564,136.0,227370.0,66.6,68443.0,224.5,107.4,477706.0,217.7,242.7,103.3681,439.2,41.0,174.0,148.8,254.8,184.8,181.5,183.5,27941.0,132.2,162.8,198580.0,137.5,2008,5,1,3,14769.857911
282,258.6,182.0,13504,136.2,229262.0,66.6,67754.0,228.5,107.5,485010.0,218.1,244.8,102.6801,439.0,41.1,176.1,147.5,254.8,186.7,183.3,183.5,27929.0,129.5,164.1,202913.0,148.9,2008,6,1,6,14769.857911
283,269.8,185.6,13430,136.9,220411.0,66.2,67856.0,234.5,108.8,477725.0,220.3,246.9,101.5866,441.6,41.0,180.3,150.9,254.8,188.5,185.1,193.6,25458.0,128.2,165.5,202777.0,151.0,2008,7,1,1,14769.857911
284,274.4,182.6,13358,136.9,214106.0,66.0,66142.0,238.2,109.5,463929.0,226.9,247.8,100.2909,442.9,40.9,180.5,156.9,263.7,191.1,184.7,193.6,26089.0,129.1,168.0,195050.0,156.8,2008,8,1,4,14769.857911
285,269.5,182.9,13275,137.6,215245.0,65.8,63854.0,240.4,109.8,452545.0,228.7,248.5,96.7426,445.3,40.5,179.2,157.0,275.6,190.7,184.7,193.6,26400.0,128.7,168.6,187619.0,146.6,2008,9,1,0,14769.857911
286,264.8,176.8,13147,138.3,191912.0,66.1,59330.0,239.3,110.1,419715.0,230.4,249.0,96.1906,446.2,40.5,176.4,158.3,277.4,191.8,184.6,204.2,23958.0,139.4,168.8,176804.0,140.4,2008,10,1,2,14769.857911
287,239.1,169.4,13034,138.6,181552.0,65.8,60759.0,234.5,111.1,386733.0,236.4,249.9,93.7687,448.9,40.1,173.4,160.4,277.4,191.0,186.0,205.3,25442.0,137.7,170.0,160028.0,139.2,2008,11,1,5,14769.857911
288,227.1,164.1,12850,138.8,173849.0,65.4,55512.0,229.7,111.3,365490.0,236.4,250.2,90.5617,453.1,39.8,171.1,160.3,276.4,192.3,186.0,205.3,24007.0,137.6,171.0,149291.0,137.9,2008,12,1,0,14769.857911
289,218.8,164.7,12561,140.7,151085.0,64.8,49530.0,226.7,111.3,343559.0,236.5,249.8,87.6202,457.0,39.7,170.1,161.7,276.2,193.9,186.5,208.7,21324.0,137.0,168.3,150268.0,142.0,2009,1,1,3,14478.064934
290,224.7,163.9,12380,140.2,148834.0,65.0,50163.0,225.1,111.0,343150.0,236.8,250.1,87.6267,459.2,39.6,168.7,160.7,273.4,190.4,186.9,209.5,22732.0,136.8,167.3,150136.0,137.5,2009,2,1,6,14478.064934
291,222.0,162.9,12208,139.3,146323.0,65.3,49254.0,224.6,110.8,333431.0,237.4,250.2,86.0842,462.9,39.3,167.6,159.2,270.6,193.2,187.2,209.9,23032.0,136.0,168.2,145389.0,129.6,2009,3,1,6,14478.064934
292,218.4,164.2,12030,138.9,147467.0,65.4,47096.0,223.6,110.7,334449.0,237.3,249.6,85.5305,465.7,39.4,168.6,160.7,268.7,194.7,187.2,207.9,21268.0,136.7,166.6,146345.0,130.7,2009,4,1,2,14478.064934
293,221.6,165.8,11862,138.5,149255.0,65.5,48652.0,222.8,110.1,339817.0,236.7,250.8,84.6169,466.4,39.3,170.5,156.7,266.8,190.6,187.2,207.7,21614.0,136.1,165.5,147785.0,127.3,2009,5,1,4,14478.064934
294,221.3,168.4,11726,138.3,147033.0,65.4,50533.0,222.4,110.0,345129.0,236.9,246.8,84.4011,468.7,39.6,171.4,156.7,266.3,191.7,187.9,209.8,22222.0,137.9,166.3,153277.0,127.2,2009,6,1,0,14478.064934
295,232.0,167.1,11668,137.9,153691.0,65.6,50984.0,224.1,109.7,348909.0,236.8,249.9,85.8299,471.5,39.9,169.7,151.0,258.5,191.7,187.7,210.8,22050.0,134.6,166.0,151689.0,127.6,2009,7,1,2,14478.064934
296,231.5,169.4,11626,137.2,157489.0,65.5,49900.0,224.0,109.8,355776.0,236.5,246.8,86.8097,472.6,40.0,169.7,153.5,259.5,193.8,187.2,211.0,21340.0,136.1,166.8,155040.0,127.1,2009,8,1,5,14478.064934
297,234.8,168.6,11591,136.8,158041.0,65.5,53034.0,225.1,109.7,359189.0,236.7,246.7,87.6987,473.9,40.1,169.5,150.3,257.0,193.6,187.3,213.1,22631.0,133.8,170.5,157513.0,126.3,2009,9,1,1,14478.064934
298,233.4,168.9,11538,136.2,161097.0,65.6,51978.0,225.0,109.6,366143.0,236.8,246.9,87.7057,475.9,40.2,168.3,145.1,257.0,194.2,187.3,209.5,21899.0,138.3,169.3,161504.0,125.1,2009,10,1,3,14478.064934
299,233.5,170.7,11509,135.9,160419.0,65.7,52771.0,225.4,109.7,369445.0,236.5,246.8,88.6429,476.9,40.5,169.1,143.9,258.7,194.6,187.3,210.1,22262.0,139.5,169.7,164715.0,124.4,2009,11,1,6,14478.064934
300,242.1,170.8,11475,136.1,160520.0,65.4,54616.0,227.3,109.4,371392.0,236.9,246.8,88.5293,479.7,40.6,171.2,142.0,258.2,194.5,187.3,210.2,22004.0,138.1,169.3,167138.0,124.1,2009,12,1,1,14478.064934
301,240.0,173.1,11460,135.9,181016.0,64.6,52331.0,228.7,110.2,393694.0,237.3,246.9,89.5694,488.6,40.9,172.2,141.7,257.6,194.2,188.1,211.2,22392.0,139.3,169.4,168529.0,125.2,2010,1,1,4,15048.964444
302,252.8,172.2,11453,136.0,180450.0,64.7,53488.0,231.3,109.9,394215.0,237.6,247.4,89.5897,490.8,40.5,172.4,141.1,258.6,193.4,188.6,210.0,21631.0,139.0,169.6,165716.0,125.4,2010,2,1,0,15048.964444
303,248.7,173.9,11453,136.1,182148.0,64.7,56487.0,232.0,109.7,400659.0,234.2,246.2,90.8003,492.7,41.0,172.6,141.1,264.9,194.5,188.6,209.1,22797.0,137.8,168.3,169709.0,124.8,2010,3,1,0,15048.964444
304,263.9,175.2,11489,135.3,182948.0,64.6,52283.0,234.1,109.3,400842.0,235.5,246.9,91.6306,492.0,41.1,173.6,148.0,269.3,194.7,189.4,209.3,22672.0,137.2,169.6,168906.0,125.0,2010,4,1,3,15048.964444
305,254.0,176.1,11525,135.2,189932.0,64.6,57262.0,233.4,109.4,404370.0,235.8,247.0,92.8472,492.0,41.4,175.8,157.7,273.1,194.2,189.9,210.2,22218.0,137.3,170.7,166735.0,124.9,2010,5,1,5,15048.964444
306,247.6,174.8,11545,135.3,185667.0,64.2,59605.0,232.6,109.4,400624.0,235.9,247.3,92.8513,492.5,41.0,174.6,161.2,276.5,195.8,190.3,210.0,21992.0,135.4,171.1,167463.0,126.4,2010,6,1,1,15048.964444
307,251.7,174.7,11561,135.3,187506.0,64.3,56474.0,233.5,109.4,402326.0,236.2,246.8,93.3609,497.0,41.1,174.6,159.7,279.1,194.9,190.4,210.3,22231.0,134.8,171.0,168240.0,128.2,2010,7,1,3,15048.964444
308,250.0,175.3,11553,135.0,191745.0,63.8,58224.0,233.7,109.4,408354.0,237.6,246.8,93.5501,497.5,41.2,175.3,153.6,285.0,195.8,190.5,210.5,22976.0,135.0,170.7,169573.0,129.1,2010,8,1,6,15048.964444
309,249.2,175.5,11563,134.9,201932.0,63.5,60134.0,234.6,110.0,422049.0,237.6,247.2,93.6355,499.9,41.4,177.3,151.4,287.7,195.2,190.4,210.4,23547.0,134.5,169.5,172825.0,130.3,2010,9,1,2,15048.964444
310,254.1,177.3,11562,134.8,193066.0,63.2,57479.0,236.3,109.7,417830.0,238.0,247.5,93.6834,502.6,41.2,178.2,147.7,287.7,196.1,190.8,211.1,21199.0,137.7,169.3,176880.0,130.0,2010,10,1,4,15048.964444
311,249.4,178.2,11585,134.9,197202.0,62.2,60405.0,236.8,109.8,426427.0,240.6,246.5,93.7922,502.6,41.3,179.4,143.4,287.7,195.5,191.6,211.0,23319.0,137.0,169.8,179955.0,128.4,2010,11,1,0,15048.964444
312,248.0,179.1,11595,134.9,193452.0,61.9,61939.0,237.6,109.7,429764.0,241.1,248.1,94.2651,501.9,41.3,179.8,144.5,288.1,196.4,191.9,211.7,23852.0,136.4,169.5,187036.0,128.5,2010,12,1,2,15048.964444
313,253.0,181.1,11621,135.0,203636.0,61.9,60963.0,242.6,110.3,445734.0,244.5,248.5,94.3664,514.1,41.0,181.1,142.7,288.7,194.4,193.7,212.7,23892.0,137.0,170.5,190908.0,130.3,2011,1,1,5,15599.728123
314,259.7,183.3,11654,134.9,196393.0,62.2,59078.0,245.0,110.4,438975.0,244.3,249.3,94.5685,515.1,41.4,184.6,138.9,288.2,195.4,195.4,212.2,23634.0,137.0,172.5,192164.0,128.4,2011,2,1,1,15599.728123
315,264.7,187.3,11675,134.7,212748.0,62.1,62497.0,247.6,110.3,463133.0,248.1,249.4,95.2124,514.3,41.4,187.8,149.8,287.7,198.3,196.9,211.9,22813.0,136.7,172.7,199519.0,128.3,2011,3,1,1,15599.728123
316,271.0,190.2,11704,134.6,200733.0,62.0,61562.0,250.2,110.3,454441.0,248.3,251.0,94.6472,514.9,41.4,190.8,150.1,287.6,198.8,197.9,212.7,23190.0,137.4,174.8,199251.0,132.0,2011,4,1,4,15599.728123
317,282.6,191.9,11713,135.0,207170.0,62.0,63711.0,252.8,110.5,458536.0,248.9,251.9,94.6682,514.1,41.5,191.2,146.3,287.6,198.5,198.2,214.1,23217.0,136.7,175.8,196188.0,133.5,2011,5,1,6,15599.728123
318,281.9,191.1,11727,135.0,201579.0,62.1,63751.0,253.4,110.4,454746.0,249.2,254.6,94.7599,512.5,41.4,191.8,154.2,286.3,199.3,200.5,215.0,23336.0,136.9,175.9,198665.0,135.8,2011,6,1,2,15599.728123
319,280.5,191.7,11746,135.2,206458.0,61.8,64756.0,255.1,111.1,459477.0,250.0,255.4,95.3321,517.1,41.5,193.4,151.4,292.2,200.0,201.0,213.2,22682.0,136.7,176.6,199517.0,137.6,2011,7,1,4,15599.728123
320,276.6,190.7,11764,135.0,216705.0,61.6,64464.0,255.2,111.3,468947.0,250.3,255.5,95.7869,521.0,41.4,195.5,148.2,286.4,199.5,201.2,212.0,23767.0,136.5,178.0,196954.0,135.2,2011,8,1,0,15599.728123
321,279.2,191.5,11769,135.2,204738.0,60.9,65581.0,256.7,111.3,457843.0,251.1,256.2,96.0685,522.8,41.4,196.4,151.6,286.4,199.2,202.8,213.2,23688.0,135.7,178.0,198403.0,135.7,2011,9,1,3,15599.728123
322,273.7,190.2,11780,134.8,210799.0,61.1,67427.0,255.9,111.7,463126.0,252.5,256.2,96.587,522.5,41.5,194.4,150.3,286.6,198.2,204.2,211.6,23904.0,140.6,177.1,199911.0,134.2,2011,10,1,5,15599.728123
323,276.0,190.6,11770,135.4,215531.0,60.7,64660.0,255.6,111.8,471598.0,252.9,256.3,96.4209,523.6,41.5,194.8,150.3,287.5,198.6,204.4,210.2,23401.0,140.7,177.2,202918.0,132.8,2011,11,1,1,15599.728123
324,271.1,189.6,11802,135.6,223835.0,60.2,68881.0,254.7,112.2,478391.0,253.5,256.4,97.0218,525.1,41.6,194.2,150.7,287.4,197.8,205.9,211.5,23424.0,140.3,177.2,200795.0,133.7,2011,12,1,3,15599.728123
325,275.9,191.1,11838,136.5,225182.0,59.7,67658.0,258.4,112.3,480643.0,266.1,257.5,97.9284,541.0,41.8,194.9,162.1,287.4,197.8,206.4,207.5,23017.0,141.0,177.4,201786.0,134.7,2012,1,1,6,16253.97223
326,279.6,192.1,11860,136.8,227597.0,59.8,69902.0,259.7,112.5,488152.0,267.0,257.9,98.3492,541.0,41.8,194.9,173.5,287.3,199.2,207.2,208.3,23903.0,140.4,177.4,207253.0,134.9,2012,2,1,2,16253.97223
327,283.4,194.3,11898,137.1,219960.0,59.7,69522.0,261.7,112.7,478609.0,268.9,258.4,97.8244,540.9,41.6,195.7,173.6,287.3,198.4,208.9,208.9,22737.0,140.3,177.2,204335.0,134.9,2012,3,1,3,16253.97223
328,283.9,194.7,11916,137.2,218414.0,59.8,67518.0,262.0,112.7,473998.0,269.5,260.7,98.3617,540.3,41.7,196.0,171.3,287.3,199.1,209.4,209.1,23232.0,140.6,177.6,203414.0,136.7,2012,4,1,6,16253.97223
329,283.1,193.6,11927,137.4,219076.0,60.0,69183.0,262.0,112.9,472231.0,270.1,261.0,98.0749,541.9,41.6,196.6,173.8,287.3,199.1,209.4,210.8,23445.0,139.7,177.9,202409.0,133.8,2012,5,1,1,16253.97223
330,280.3,191.7,11936,137.2,218755.0,59.7,67129.0,259.6,112.9,463523.0,270.4,261.4,98.3996,541.3,41.7,197.1,179.1,287.3,198.6,209.6,212.9,21345.0,140.1,178.3,195329.0,135.0,2012,6,1,4,16253.97223
331,277.0,191.2,11964,137.6,225223.0,59.6,65294.0,259.6,112.8,474847.0,270.6,261.8,98.263,550.3,41.7,198.2,178.4,287.3,199.0,209.7,213.1,21585.0,140.9,177.9,198779.0,135.9,2012,7,1,6,16253.97223
332,277.5,193.5,11960,137.8,200423.0,59.4,63721.0,260.2,113.6,456164.0,270.9,261.9,98.1349,553.3,41.5,200.6,179.0,284.2,199.1,209.8,212.2,21016.0,140.8,177.9,203479.0,135.4,2012,8,1,2,16253.97223
333,274.0,195.4,11954,137.9,217241.0,59.3,63976.0,259.9,113.7,475331.0,270.7,261.9,97.9375,552.0,41.5,202.1,176.5,284.2,199.2,210.4,211.0,20898.0,139.6,178.0,204832.0,138.9,2012,9,1,5,16253.97223
334,276.9,195.1,11961,138.2,219017.0,59.3,65937.0,260.8,113.7,478923.0,270.8,261.9,97.784,553.9,41.5,202.4,174.3,290.2,199.2,212.1,212.7,21154.0,143.9,178.1,205872.0,138.4,2012,10,1,0,16253.97223
335,276.9,192.6,11950,138.5,214689.0,59.1,66473.0,259.9,114.2,473540.0,271.1,262.3,98.4044,553.4,41.5,202.6,175.7,298.9,199.3,212.0,213.6,21097.0,144.1,178.0,204693.0,140.9,2012,11,1,3,16253.97223
336,276.3,191.8,11960,139.1,230992.0,58.8,66630.0,259.3,114.0,488766.0,271.3,262.3,99.1269,553.8,41.7,201.7,175.5,304.0,199.3,212.7,213.4,21992.0,143.6,177.8,204529.0,140.1,2012,12,1,5,16253.97223
337,283.1,192.6,11983,140.0,222797.0,58.9,69758.0,262.8,114.4,484894.0,273.2,263.5,98.8816,571.6,41.6,200.6,197.7,306.3,201.2,212.9,213.1,21143.0,143.4,177.8,207632.0,140.1,2013,1,1,1,16843.190993
338,287.7,195.2,11996,140.1,235952.0,58.9,66190.0,264.7,114.5,503233.0,273.4,263.6,99.366,574.4,41.9,200.6,204.4,308.9,201.2,214.0,212.7,20277.0,143.3,178.2,214880.0,138.7,2013,2,1,4,16843.190993
339,290.9,194.5,11999,140.2,215188.0,58.7,66275.0,265.0,114.8,473239.0,273.3,263.9,99.3249,575.0,41.9,200.9,207.8,303.4,201.2,214.2,213.5,19532.0,142.6,178.2,206432.0,139.4,2013,3,1,4,16843.190993
340,289.4,194.0,12000,141.4,226541.0,59.1,67553.0,265.3,114.7,481548.0,273.5,264.0,98.9805,574.7,41.8,200.6,207.9,304.1,201.2,214.5,213.6,21385.0,142.4,178.6,203305.0,139.9,2013,4,1,0,16843.190993
