,period,value,GDP
10846,1988,4.07,5236.438
10847,1988,4.68,5236.438
10848,1988,4.63,5236.438
10849,1988,3.07,5236.438
10850,1988,2.87,5236.438
10851,1988,3.15,5236.438
10852,1988,3.29,5236.438
10853,1988,2.59,5236.438
10854,1988,2.08,5236.438
10855,1988,1.53,5236.438
10856,1988,1.53,5236.438
10857,1988,1.86,5236.438
10858,1988,3.42,5236.438
10859,1988,1.36,5236.438
10860,1988,1.9,5236.438
10861,1988,2.1,5236.438
10862,1988,2.24,5236.438
10863,1988,2.14,5236.438
10864,1988,2.84,5236.438
10865,1988,4.81,5236.438
10866,1988,5.23,5236.438
10867,1988,2.6,5236.438
10868,1988,4.03,5236.438
10869,1988,6.99,5236.438
10870,1988,6.96,5236.438
10871,1988,5.11,5236.438
10872,1988,5.34,5236.438
10873,1988,4.97,5236.438
10874,1988,5.59,5236.438
10875,1988,5.65,5236.438
10876,1988,4.21,5236.438
10877,1988,4.03,5236.438
10878,1988,3.31,5236.438
10879,1988,4.08,5236.438
10880,1988,2.74,5236.438
10881,1988,3.46,5236.438
10882,1988,3.16,5236.438
10883,1988,3.14,5236.438
10884,1988,2.94,5236.438
10885,1988,1.55,5236.438
10886,1988,2.14,5236.438
10887,1988,2.33,5236.438
10888,1988,2.05,5236.438
10889,1988,1.96,5236.438
10890,1988,2.4,5236.438
10891,1988,2.53,5236.438
10892,1988,2.36,5236.438
10893,1988,1.98,5236.438
10894,1988,6.28,5236.438
10895,1988,6.32,5236.438
10896,1988,4.54,5236.438
10897,1988,6.0,5236.438
10898,1988,4.65,5236.438
10899,1988,7.49,5236.438
10900,1988,5.9,5236.438
10901,1988,4.94,5236.438
10902,1988,5.79,5236.438
10903,1988,5.09,5236.438
10904,1988,4.48,5236.438
10905,1988,6.21,5236.438
10906,1988,2.79,5236.438
10907,1988,2.87,5236.438
10908,1988,3.26,5236.438
10909,1988,2.92,5236.438
10910,1988,2.74,5236.438
10911,1988,2.0,5236.438
10912,1988,1.5,5236.438
10913,1988,2.39,5236.438
10914,1988,1.7,5236.438
10915,1988,2.88,5236.438
10916,1988,3.62,5236.438
10917,1988,1.51,5236.438
10918,1988,2.13,5236.438
10919,1988,2.94,5236.438
10920,1988,2.49,5236.438
10921,1988,2.69,5236.438
10922,1988,1.78,5236.438
10923,1988,1.87,5236.438
10924,1988,4.64,5236.438
10925,1988,7.26,5236.438
10926,1988,5.74,5236.438
10927,1988,5.37,5236.438
10928,1988,4.62,5236.438
10929,1988,4.34,5236.438
10930,1988,4.45,5236.438
10931,1988,4.59,5236.438
10932,1988,5.18,5236.438
10933,1988,2.6,5236.438
10934,1988,3.41,5236.438
10935,1988,2.87,5236.438
10936,1988,3.0,5236.438
10937,1988,1.84,5236.438
10938,1988,1.95,5236.438
10939,1988,2.89,5236.438
10940,1988,2.59,5236.438
10941,1988,1.65,5236.438
10942,1988,1.7,5236.438
10943,1988,2.1,5236.438
10944,1988,4.91,5236.438
10945,1988,6.5,5236.438
10946,1988,5.47,5236.438
10947,1988,5.5,5236.438
10948,1988,3.46,5236.438
10949,1988,6.22,5236.438
10950,1988,4.76,5236.438
10951,1988,5.21,5236.438
10952,1988,5.03,5236.438
10953,1988,4.93,5236.438
10954,1988,15.69,5236.438
10955,1988,4.79,5236.438
10956,1988,6.47,5236.438
10957,1988,4.48,5236.438
10958,1988,5.14,5236.438
10959,1988,3.75,5236.438
10960,1988,4.38,5236.438
10961,1988,5.02,5236.438
10962,1988,5.36,5236.438
10963,1988,3.05,5236.438
10964,1988,3.0,5236.438
10965,1988,3.43,5236.438
10966,1988,3.09,5236.438
10967,1988,3.04,5236.438
10968,1988,2.91,5236.438
10969,1988,3.6,5236.438
10970,1988,2.05,5236.438
10971,1988,1.83,5236.438
10972,1988,2.66,5236.438
10973,1988,2.39,5236.438
10974,1988,1.6,5236.438
10975,1988,1.7,5236.438
10976,1988,1.81,5236.438
10977,1988,3.69,5236.438
10978,1988,1.79,5236.438
10979,1988,3.33,5236.438
10980,1988,2.14,5236.438
10981,1988,2.07,5236.438
10982,1988,1.85,5236.438
10983,1988,1.77,5236.438
10984,1988,2.06,5236.438
10985,1988,4.3,5236.438
10986,1988,5.87,5236.438
10987,1988,4.52,5236.438
10988,1988,5.5,5236.438
10989,1988,5.62,5236.438
10990,1988,3.86,5236.438
10991,1988,6.51,5236.438
10992,1988,5.85,5236.438
10993,1988,5.64,5236.438
10994,1988,5.45,5236.438
10995,1988,4.19,5236.438
10996,1988,2.77,5236.438
10997,1988,3.18,5236.438
10998,1988,2.51,5236.438
10999,1988,2.92,5236.438
11000,1988,3.43,5236.438
11001,1988,5.16,5236.438
11002,1988,4.48,5236.438
11003,1988,4.68,5236.438
11004,1988,2.98,5236.438
11005,1988,2.71,5236.438
11006,1988,2.56,5236.438
11007,1988,2.55,5236.438
11008,1988,2.3,5236.438
11009,1988,2.01,5236.438
11010,1988,2.73,5236.438
11011,1988,2.55,5236.438
11012,1988,2.3,5236.438
11013,1988,2.2,5236.438
11014,1988,5.0,5236.438
11015,1988,6.25,5236.438
11016,1988,6.6,5236.438
11017,1988,6.25,5236.438
11018,1988,5.39,5236.438
11019,1988,5.66,5236.438
11020,1988,6.11,5236.438
11021,1988,5.09,5236.438
11022,1988,0.33,5236.438
11023,1988,2.32,5236.438
11024,1988,3.27,5236.438
11025,1988,3.15,5236.438
11026,1988,3.15,5236.438
11027,1988,3.13,5236.438
11028,1988,4.02,5236.438
11029,1988,3.03,5236.438
11030,1988,5.8,5236.438
11031,1988,1.27,5236.438
11032,1988,2.15,5236.438
11033,1988,3.05,5236.438
11034,1988,0.93,5236.438
11035,1988,2.19,5236.438
11036,1988,2.43,5236.438
11037,1988,1.94,5236.438
11038,1988,1.57,5236.438
11039,1988,2.12,5236.438
11040,1988,2.46,5236.438
11041,1988,2.78,5236.438
11042,1988,4.6,5236.438
11043,1988,2.39,5236.438
11044,1988,1.99,5236.438
11045,1988,1.01,5236.438
11046,1988,2.95,5236.438
11047,1988,2.0,5236.438
11048,1988,2.41,5236.438
11049,1987,4.41,4855.215
11050,1987,2.01,4855.215
11051,1987,2.37,4855.215
11052,1987,2.66,4855.215
11053,1987,2.17,4855.215
11054,1987,2.82,4855.215
11055,1987,3.02,4855.215
11056,1987,2.85,4855.215
11057,1987,2.47,4855.215
11058,1987,1.76,4855.215
11059,1987,2.29,4855.215
11060,1987,1.94,4855.215
11061,1987,3.24,4855.215
11062,1987,3.85,4855.215
11063,1987,1.95,4855.215
11064,1987,5.53,4855.215
11065,1987,4.53,4855.215
11066,1987,2.92,4855.215
11067,1987,2.81,4855.215
11068,1987,4.5,4855.215
11069,1987,5.81,4855.215
11070,1987,4.26,4855.215
11071,1987,4.33,4855.215
11072,1987,4.34,4855.215
11073,1987,6.98,4855.215
11074,1987,5.21,4855.215
11075,1987,6.1,4855.215
11076,1987,5.17,4855.215
11077,1987,5.35,4855.215
11078,1987,5.98,4855.215
11079,1987,2.87,4855.215
11080,1987,1.85,4855.215
11081,1987,2.64,4855.215
11082,1987,2.68,4855.215
11083,1987,2.41,4855.215
11084,1987,2.52,4855.215
11085,1987,3.75,4855.215
11086,1987,2.71,4855.215
11087,1987,2.58,4855.215
11088,1987,1.68,4855.215
11089,1987,1.95,4855.215
11090,1987,3.02,4855.215
11091,1987,2.98,4855.215
11092,1987,3.61,4855.215
11093,1987,3.27,4855.215
11094,1987,3.26,4855.215
11095,1987,2.45,4855.215
11096,1987,4.77,4855.215
11097,1987,3.89,4855.215
11098,1987,5.17,4855.215
11099,1987,5.03,4855.215
11100,1987,4.97,4855.215
11101,1987,6.11,4855.215
11102,1987,5.42,4855.215
11103,1987,5.54,4855.215
11104,1987,2.06,4855.215
11105,1987,2.08,4855.215
11106,1987,2.71,4855.215
11107,1987,2.11,4855.215
11108,1987,1.97,4855.215
11109,1987,2.14,4855.215
11110,1987,2.29,4855.215
11111,1987,4.88,4855.215
11112,1987,1.76,4855.215
11113,1987,1.66,4855.215
11114,1987,1.8,4855.215
11115,1987,1.45,4855.215
11116,1987,2.37,4855.215
11117,1987,2.25,4855.215
11118,1987,2.48,4855.215
11119,1987,2.72,4855.215
11120,1987,2.88,4855.215
11121,1987,3.14,4855.215
11122,1987,3.17,4855.215
11123,1987,2.83,4855.215
11124,1987,3.18,4855.215
11125,1987,2.49,4855.215
11126,1987,5.29,4855.215
11127,1987,11.76,4855.215
11128,1987,6.03,4855.215
11129,1987,5.86,4855.215
11130,1987,5.47,4855.215
11131,1987,3.87,4855.215
11132,1987,4.69,4855.215
11133,1987,4.81,4855.215
11134,1987,4.87,4855.215
11135,1987,6.5,4855.215
11136,1987,2.2,4855.215
11137,1987,2.11,4855.215
11138,1987,2.38,4855.215
11139,1987,2.43,4855.215
11140,1987,1.99,4855.215
11141,1987,2.5,4855.215
11142,1987,2.52,4855.215
11143,1987,0.65,4855.215
11144,1987,2.0,4855.215
11145,1987,2.64,4855.215
11146,1987,1.88,4855.215
11147,1987,3.15,4855.215
11148,1987,3.07,4855.215
11149,1987,4.09,4855.215
11150,1987,4.95,4855.215
11151,1987,2.35,4855.215
11152,1987,3.12,4855.215
11153,1987,3.03,4855.215
11154,1987,2.99,4855.215
11155,1987,2.77,4855.215
11156,1987,3.4,4855.215
11157,1987,3.97,4855.215
11158,1987,2.72,4855.215
11159,1987,2.96,4855.215
11160,1987,4.47,4855.215
11161,1987,5.42,4855.215
11162,1987,93.1,4855.215
11163,1987,4.18,4855.215
11164,1987,3.97,4855.215
11165,1987,4.75,4855.215
11166,1987,6.23,4855.215
11167,1987,4.29,4855.215
11168,1987,5.54,4855.215
11169,1987,4.97,4855.215
11170,1987,6.62,4855.215
11171,1987,4.39,4855.215
11172,1987,8.04,4855.215
11173,1987,6.64,4855.215
11174,1987,4.52,4855.215
11175,1987,4.15,4855.215
11176,1987,4.63,4855.215
11177,1987,6.88,4855.215
11178,1987,5.48,4855.215
11179,1987,1.66,4855.215
11180,1987,1.86,4855.215
11181,1987,2.05,4855.215
11182,1987,2.4,4855.215
11183,1987,2.75,4855.215
11184,1987,1.71,4855.215
11185,1987,3.59,4855.215
11186,1987,3.85,4855.215
11187,1987,1.82,4855.215
11188,1987,1.47,4855.215
11189,1987,0.94,4855.215
11190,1987,3.2,4855.215
11191,1987,2.55,4855.215
11192,1987,3.15,4855.215
11193,1987,2.38,4855.215
11194,1987,2.87,4855.215
11195,1987,2.99,4855.215
11196,1987,3.15,4855.215
11197,1987,2.52,4855.215
11198,1987,2.87,4855.215
11199,1987,2.39,4855.215
11200,1987,4.64,4855.215
11201,1987,5.4,4855.215
11202,1987,5.21,4855.215
11203,1987,4.54,4855.215
11204,1987,5.56,4855.215
11205,1987,6.37,4855.215
11206,1987,6.64,4855.215
11207,1987,7.09,4855.215
11208,1987,3.21,4855.215
11209,1987,5.31,4855.215
11210,1987,4.63,4855.215
11211,1987,2.37,4855.215
11212,1987,2.19,4855.215
11213,1987,2.68,4855.215
11214,1987,2.57,4855.215
11215,1987,2.16,4855.215
11216,1987,5.29,4855.215
11217,1987,2.24,4855.215
11218,1987,2.53,4855.215
11219,1987,1.47,4855.215
11220,1987,2.6,4855.215
11221,1987,0.55,4855.215
11222,1987,2.97,4855.215
11223,1987,1.31,4855.215
11224,1987,2.42,4855.215
11225,1987,4.26,4855.215
11226,1987,5.48,4855.215
11227,1987,4.11,4855.215
11228,1987,4.26,4855.215
11229,1987,4.45,4855.215
11230,1987,7.48,4855.215
11231,1987,6.66,4855.215
11232,1987,8.21,4855.215
11233,1987,5.76,4855.215
11234,1987,2.41,4855.215
11235,1987,4.98,4855.215
11236,1987,4.74,4855.215
11237,1987,2.36,4855.215
11238,1987,2.64,4855.215
11239,1987,1.97,4855.215
11240,1987,3.02,4855.215
11241,1987,2.17,4855.215
11242,1987,1.49,4855.215
11243,1987,2.63,4855.215
11244,1987,1.78,4855.215
11245,1987,2.24,4855.215
11246,1987,2.08,4855.215
11247,1987,5.42,4855.215
11248,1987,2.7,4855.215
11249,1987,2.46,4855.215
11250,1987,3.0,4855.215
11251,1987,3.13,4855.215
11252,1987,3.16,4855.215
11253,1987,6.55,4855.215
11254,1987,5.31,4855.215
11255,1987,4.78,4855.215
11256,1987,5.1,4855.215
11257,1987,4.22,4855.215
11258,1987,5.6,4855.215
11259,1987,4.7,4855.215
11260,1987,6.81,4855.215
11261,1987,6.59,4855.215
11262,1987,5.46,4855.215
11263,1987,4.36,4855.215
11264,1987,4.75,4855.215
11265,1987,15.9,4855.215
11266,1987,6.34,4855.215
11267,1987,5.5,4855.215
11268,1987,5.99,4855.215
11269,1987,6.6,4855.215
11270,1987,1.15,4855.215
11271,1987,3.75,4855.215
11272,1987,2.51,4855.215
11273,1987,2.0,4855.215
11274,1987,1.3,4855.215
11275,1987,2.66,4855.215
11276,1987,3.38,4855.215
11277,1987,3.05,4855.215
11278,1987,3.07,4855.215
11279,1987,3.16,4855.215
11280,1987,4.98,4855.215
11281,1987,5.92,4855.215
11282,1987,4.89,4855.215
11283,1987,3.7,4855.215
11284,1987,5.26,4855.215
11285,1987,4.58,4855.215
11286,1987,5.01,4855.215
11287,1987,4.68,4855.215
11288,1987,4.76,4855.215
11289,1987,6.32,4855.215
11290,1986,5.07,4579.631
11291,1986,2.63,4579.631
11292,1986,3.39,4579.631
11293,1986,2.44,4579.631
11294,1986,3.61,4579.631
11295,1986,3.56,4579.631
11296,1986,2.94,4579.631
11297,1986,2.53,4579.631
11298,1986,3.85,4579.631
11299,1986,3.75,4579.631
11300,1986,2.89,4579.631
11301,1986,3.9,4579.631
11302,1986,0.5,4579.631
11303,1986,4.93,4579.631
11304,1986,5.52,4579.631
11305,1986,2.81,4579.631
11306,1986,2.83,4579.631
11307,1986,3.24,4579.631
11308,1986,3.02,4579.631
11309,1986,3.25,4579.631
11310,1986,3.89,4579.631
11311,1986,3.31,4579.631
11312,1986,4.4,4579.631
11313,1986,4.78,4579.631
11314,1986,6.2,4579.631
11315,1986,5.01,4579.631
11316,1986,5.96,4579.631
11317,1986,3.55,4579.631
11318,1986,2.31,4579.631
11319,1986,1.79,4579.631
11320,1986,2.18,4579.631
11321,1986,2.29,4579.631
11322,1986,0.61,4579.631
11323,1986,3.2,4579.631
11324,1986,3.44,4579.631
11325,1986,1.21,4579.631
11326,1986,3.94,4579.631
11327,1986,2.52,4579.631
11328,1986,1.2,4579.631
11329,1986,3.6,4579.631
11330,1986,2.5,4579.631
11331,1986,2.35,4579.631
11332,1986,2.95,4579.631
11333,1986,3.41,4579.631
11334,1986,3.54,4579.631
11335,1986,3.61,4579.631
11336,1986,4.07,4579.631
11337,1986,3.86,4579.631
11338,1986,3.0,4579.631
11339,1986,5.59,4579.631
11340,1986,5.05,4579.631
11341,1986,4.37,4579.631
11342,1986,4.35,4579.631
11343,1986,5.61,4579.631
11344,1986,7.2,4579.631
11345,1986,6.52,4579.631
11346,1986,8.83,4579.631
11347,1986,2.53,4579.631
11348,1986,2.29,4579.631
11349,1986,2.71,4579.631
11350,1986,2.56,4579.631
11351,1986,2.46,4579.631
11352,1986,2.48,4579.631
11353,1986,3.37,4579.631
11354,1986,2.79,4579.631
11355,1986,3.24,4579.631
11356,1986,2.21,4579.631
11357,1986,2.57,4579.631
11358,1986,1.87,4579.631
11359,1986,2.05,4579.631
11360,1986,2.0,4579.631
11361,1986,1.35,4579.631
11362,1986,2.86,4579.631
11363,1986,3.32,4579.631
11364,1986,3.34,4579.631
11365,1986,3.35,4579.631
11366,1986,3.67,4579.631
11367,1986,3.22,4579.631
11368,1986,3.19,4579.631
11369,1986,2.55,4579.631
11370,1986,4.65,4579.631
11371,1986,6.39,4579.631
11372,1986,3.93,4579.631
11373,1986,6.49,4579.631
11374,1986,5.31,4579.631
11375,1986,6.61,4579.631
11376,1986,6.54,4579.631
11377,1986,5.91,4579.631
11378,1986,5.03,4579.631
11379,1986,2.68,4579.631
11380,1986,2.8,4579.631
11381,1986,2.73,4579.631
11382,1986,2.69,4579.631
11383,1986,2.35,4579.631
11384,1986,1.65,4579.631
11385,1986,2.89,4579.631
11386,1986,2.43,4579.631
11387,1986,2.88,4579.631
11388,1986,2.66,4579.631
11389,1986,3.83,4579.631
11390,1986,3.15,4579.631
11391,1986,6.38,4579.631
11392,1986,4.17,4579.631
11393,1986,5.01,4579.631
11394,1986,5.77,4579.631
11395,1986,5.25,4579.631
11396,1986,4.56,4579.631
11397,1986,5.77,4579.631
11398,1986,8.51,4579.631
11399,1986,6.62,4579.631
11400,1986,5.12,4579.631
11401,1986,16.09,4579.631
11402,1986,6.02,4579.631
11403,1986,4.45,4579.631
11404,1986,4.83,4579.631
11405,1986,3.11,4579.631
11406,1986,2.67,4579.631
11407,1986,2.52,4579.631
11408,1986,3.22,4579.631
11409,1986,2.53,4579.631
11410,1986,2.22,4579.631
11411,1986,1.23,4579.631
11412,1986,3.94,4579.631
11413,1986,2.9,4579.631
11414,1986,1.71,4579.631
11415,1986,2.91,4579.631
11416,1986,2.65,4579.631
11417,1986,3.8,4579.631
11418,1986,3.45,4579.631
11419,1986,3.42,4579.631
11420,1986,3.59,4579.631
11421,1986,3.13,4579.631
11422,1986,2.76,4579.631
11423,1986,5.27,4579.631
11424,1986,4.41,4579.631
11425,1986,4.79,4579.631
11426,1986,4.39,4579.631
11427,1986,5.35,4579.631
11428,1986,5.56,4579.631
11429,1986,4.93,4579.631
11430,1986,7.09,4579.631
11431,1986,3.25,4579.631
11432,1986,6.43,4579.631
11433,1986,7.46,4579.631
11434,1986,7.35,4579.631
11435,1986,5.01,4579.631
11436,1986,2.56,4579.631
11437,1986,2.3,4579.631
11438,1986,2.28,4579.631
11439,1986,2.95,4579.631
11440,1986,2.44,4579.631
11441,1986,2.79,4579.631
11442,1986,2.05,4579.631
11443,1986,5.12,4579.631
11444,1986,1.78,4579.631
11445,1986,2.42,4579.631
11446,1986,6.39,4579.631
11447,1986,5.86,4579.631
11448,1986,3.89,4579.631
11449,1986,3.3,4579.631
11450,1986,3.49,4579.631
11451,1986,3.31,4579.631
11452,1986,4.73,4579.631
11453,1986,5.82,4579.631
11454,1986,5.89,4579.631
11455,1986,6.65,4579.631
11456,1986,4.62,4579.631
11457,1986,4.73,4579.631
11458,1986,5.74,4579.631
11459,1986,4.64,4579.631
11460,1986,5.74,4579.631
11461,1986,6.88,4579.631
11462,1986,4.43,4579.631
11463,1986,5.8,4579.631
11464,1986,4.43,4579.631
11465,1986,5.93,4579.631
11466,1986,5.26,4579.631
11467,1986,7.07,4579.631
11468,1986,2.4,4579.631
11469,1986,3.32,4579.631
11470,1986,3.37,4579.631
11471,1986,2.52,4579.631
11472,1986,6.23,4579.631
11473,1986,2.61,4579.631
11474,1986,2.57,4579.631
11475,1986,0.65,4579.631
11476,1986,3.36,4579.631
11477,1986,3.73,4579.631
11478,1986,6.53,4579.631
11479,1986,12.03,4579.631
11480,1986,4.94,4579.631
11481,1986,4.91,4579.631
11482,1986,6.33,4579.631
11483,1986,7.48,4579.631
11484,1986,7.46,4579.631
11485,1986,7.41,4579.631
11486,1986,5.59,4579.631
11487,1986,5.23,4579.631
11488,1986,4.64,4579.631
11489,1986,4.97,4579.631
11490,1986,6.28,4579.631
11491,1986,6.34,4579.631
11492,1986,5.4,4579.631
11493,1986,4.45,4579.631
11494,1986,3.19,4579.631
11495,1986,2.93,4579.631
11496,1986,2.78,4579.631
11497,1986,3.75,4579.631
11498,1986,3.88,4579.631
11499,1986,2.51,4579.631
11500,1986,3.18,4579.631
11501,1986,2.83,4579.631
11502,1986,2.46,4579.631
11503,1986,3.39,4579.631
11504,1986,2.13,4579.631
11505,1986,2.84,4579.631
11506,1986,1.88,4579.631
11507,1986,2.45,4579.631
11508,1986,2.82,4579.631
11509,1986,4.62,4579.631
11510,1986,2.81,4579.631
11511,1986,3.61,4579.631
11512,1986,2.7,4579.631
11513,1986,3.54,4579.631
11514,1986,3.42,4579.631
11515,1986,3.67,4579.631
11516,1986,3.35,4579.631
11517,1986,5.08,4579.631
11518,1986,4.98,4579.631
11519,1986,6.28,4579.631
11520,1986,4.67,4579.631
11521,1986,5.63,4579.631
11522,1986,4.48,4579.631
11523,1986,5.29,4579.631
11524,1986,4.59,4579.631
11525,1986,5.14,4579.631
11526,1986,5.28,4579.631
11527,1986,6.36,4579.631
11528,1986,6.63,4579.631
11529,1986,7.52,4579.631
11530,1986,5.83,4579.631
11531,1986,5.72,4579.631
11532,1985,5.1,4338.979
11533,1985,2.55,4338.979
11534,1985,2.97,4338.979
11535,1985,2.89,4338.979
11536,1985,2.55,4338.979
11537,1985,4.04,4338.979
11538,1985,5.72,4338.979
11539,1985,3.01,4338.979
11540,1985,2.39,4338.979
11541,1985,3.52,4338.979
11542,1985,3.16,4338.979
11543,1985,3.01,4338.979
11544,1985,3.34,4338.979
11545,1985,4.06,4338.979
11546,1985,5.2,4338.979
11547,1985,5.98,4338.979
11548,1985,5.81,4338.979
11549,1985,6.29,4338.979
11550,1985,5.07,4338.979
11551,1985,4.6,4338.979
11552,1985,5.28,4338.979
11553,1985,9.07,4338.979
11554,1985,4.61,4338.979
11555,1985,5.47,4338.979
11556,1985,4.43,4338.979
11557,1985,2.51,4338.979
11558,1985,2.77,4338.979
11559,1985,3.77,4338.979
11560,1985,2.83,4338.979
11561,1985,3.71,4338.979
11562,1985,2.9,4338.979
11563,1985,3.0,4338.979
11564,1985,3.5,4338.979
11565,1985,3.37,4338.979
11566,1985,3.08,4338.979
11567,1985,3.6,4338.979
11568,1985,3.36,4338.979
11569,1985,3.71,4338.979
11570,1985,3.17,4338.979
11571,1985,6.63,4338.979
11572,1985,4.02,4338.979
11573,1985,4.17,4338.979
11574,1985,4.22,4338.979
11575,1985,3.88,4338.979
11576,1985,5.08,4338.979
11577,1985,6.25,4338.979
11578,1985,5.45,4338.979
11579,1985,14.44,4338.979
11580,1985,6.28,4338.979
11581,1985,6.72,4338.979
11582,1985,5.04,4338.979
11583,1985,6.63,4338.979
11584,1985,5.17,4338.979
11585,1985,18.12,4338.979
11586,1985,6.41,4338.979
11587,1985,5.12,4338.979
11588,1985,7.0,4338.979
11589,1985,4.86,4338.979
11590,1985,6.79,4338.979
11591,1985,7.04,4338.979
11592,1985,2.51,4338.979
11593,1985,3.12,4338.979
11594,1985,3.23,4338.979
11595,1985,3.54,4338.979
11596,1985,3.85,4338.979
11597,1985,2.79,4338.979
11598,1985,3.02,4338.979
11599,1985,0.74,4338.979
11600,1985,3.15,4338.979
11601,1985,2.92,4338.979
11602,1985,3.94,4338.979
11603,1985,4.32,4338.979
11604,1985,3.92,4338.979
11605,1985,3.75,4338.979
11606,1985,4.12,4338.979
11607,1985,4.32,4338.979
11608,1985,8.81,4338.979
11609,1985,5.73,4338.979
11610,1985,5.57,4338.979
11611,1985,5.84,4338.979
11612,1985,7.46,4338.979
11613,1985,5.74,4338.979
11614,1985,4.86,4338.979
11615,1985,5.49,4338.979
11616,1985,6.89,4338.979
11617,1985,5.33,4338.979
11618,1985,2.36,4338.979
11619,1985,7.49,4338.979
11620,1985,4.53,4338.979
11621,1985,3.25,4338.979
11622,1985,3.45,4338.979
11623,1985,3.01,4338.979
11624,1985,3.18,4338.979
11625,1985,2.9,4338.979
11626,1985,3.35,4338.979
11627,1985,3.6,4338.979
11628,1985,3.7,4338.979
11629,1985,3.3,4338.979
11630,1985,3.15,4338.979
11631,1985,2.51,4338.979
11632,1985,4.18,4338.979
11633,1985,2.43,4338.979
11634,1985,2.39,4338.979
11635,1985,2.4,4338.979
11636,1985,4.81,4338.979
11637,1985,3.21,4338.979
11638,1985,3.76,4338.979
11639,1985,4.26,4338.979
11640,1985,3.75,4338.979
11641,1985,3.54,4338.979
11642,1985,4.91,4338.979
11643,1985,4.88,4338.979
11644,1985,7.04,4338.979
11645,1985,5.1,4338.979
11646,1985,6.12,4338.979
11647,1985,5.67,4338.979
11648,1985,5.8,4338.979
11649,1985,6.44,4338.979
11650,1985,6.04,4338.979
11651,1985,6.6,4338.979
11652,1985,7.06,4338.979
11653,1985,6.47,4338.979
11654,1985,5.55,4338.979
11655,1985,2.76,4338.979
11656,1985,2.8,4338.979
11657,1985,4.0,4338.979
11658,1985,4.0,4338.979
11659,1985,2.78,4338.979
11660,1985,0.63,4338.979
11661,1985,3.46,4338.979
11662,1985,3.17,4338.979
11663,1985,3.85,4338.979
11664,1985,4.6,4338.979
11665,1985,4.77,4338.979
11666,1985,4.18,4338.979
11667,1985,3.32,4338.979
11668,1985,3.54,4338.979
11669,1985,4.46,4338.979
11670,1985,3.97,4338.979
11671,1985,3.7,4338.979
11672,1985,3.87,4338.979
11673,1985,3.93,4338.979
11674,1985,4.26,4338.979
11675,1985,4.2,4338.979
11676,1985,3.86,4338.979
11677,1985,3.7,4338.979
11678,1985,4.96,4338.979
11679,1985,6.38,4338.979
11680,1985,4.13,4338.979
11681,1985,5.76,4338.979
11682,1985,6.6,4338.979
11683,1985,5.39,4338.979
11684,1985,6.12,4338.979
11685,1985,5.75,4338.979
11686,1985,7.15,4338.979
11687,1985,4.81,4338.979
11688,1985,2.86,4338.979
11689,1985,3.19,4338.979
11690,1985,3.15,4338.979
11691,1985,2.62,4338.979
11692,1985,2.92,4338.979
11693,1985,3.12,4338.979
11694,1985,3.88,4338.979
11695,1985,3.28,4338.979
11696,1985,0.59,4338.979
11697,1985,2.62,4338.979
11698,1985,5.31,4338.979
11699,1985,4.12,4338.979
11700,1985,3.55,4338.979
11701,1985,3.77,4338.979
11702,1985,4.17,4338.979
11703,1985,4.41,4338.979
11704,1985,6.11,4338.979
11705,1985,4.91,4338.979
11706,1985,6.93,4338.979
11707,1985,6.29,4338.979
11708,1985,5.01,4338.979
11709,1985,7.25,4338.979
11710,1985,5.69,4338.979
11711,1985,6.72,4338.979
11712,1985,9.15,4338.979
11713,1985,2.81,4338.979
11714,1985,2.92,4338.979
11715,1985,2.86,4338.979
11716,1985,4.16,4338.979
11717,1985,3.13,4338.979
11718,1985,3.4,4338.979
11719,1985,2.33,4338.979
11720,1985,4.19,4338.979
11721,1985,4.14,4338.979
11722,1985,3.82,4338.979
11723,1985,2.51,4338.979
11724,1985,1.9,4338.979
11725,1985,6.67,4338.979
11726,1985,5.54,4338.979
11727,1985,3.92,4338.979
11728,1985,3.95,4338.979
11729,1985,3.18,4338.979
11730,1985,3.58,4338.979
11731,1985,3.76,4338.979
11732,1985,3.43,4338.979
11733,1985,6.2,4338.979
11734,1985,6.02,4338.979
11735,1985,5.11,4338.979
11736,1985,5.2,4338.979
11737,1985,4.21,4338.979
11738,1985,5.09,4338.979
11739,1985,7.87,4338.979
11740,1985,5.57,4338.979
11741,1985,6.62,4338.979
11742,1985,5.72,4338.979
11743,1985,7.91,4338.979
11744,1985,6.6,4338.979
11745,1985,4.58,4338.979
11746,1985,7.74,4338.979
11747,1985,6.08,4338.979
11748,1985,2.48,4338.979
11749,1985,2.8,4338.979
11750,1985,3.06,4338.979
11751,1985,3.17,4338.979
11752,1985,3.11,4338.979
11753,1985,4.36,4338.979
11754,1985,1.27,4338.979
11755,1985,2.66,4338.979
11756,1985,2.77,4338.979
11757,1985,2.47,4338.979
11758,1985,2.48,4338.979
11759,1985,3.54,4338.979
11760,1985,4.22,4338.979
11761,1985,3.43,4338.979
11762,1985,3.93,4338.979
11763,1985,3.55,4338.979
11764,1985,3.36,4338.979
11765,1985,5.5,4338.979
11766,1985,8.0,4338.979
11767,1985,7.02,4338.979
11768,1985,5.77,4338.979
11769,1985,5.03,4338.979
11770,1985,5.59,4338.979
11771,1985,7.83,4338.979
11772,1985,5.46,4338.979
11773,1985,6.39,4338.979
11774,1984,6.95,4037.613
11775,1984,3.99,4037.613
11776,1984,0.61,4037.613
11777,1984,6.0,4037.613
